OwnerAge,Gender,Breed,DogAge
40,M,Deutscher Schäfer,6
30,W,Pudel,2
40,W,Labrador Retriever,10
30,W,Zwergspitz,2
20,W,Border Terrier,2
30,W,Eurasier,2
60,W,Golden Retriever,7
20,W,Französische Bulldogge,2
30,W,West Highland White Terrier,4
40,W,Australian Shepherd,12
30,W,Dalmatiner,3
50,M,Lagotto Romagnolo,2
50,W,Yorkshire Terrier,2
20,W,Zwergspitz,2
40,M,Rottweiler,2
20,M,Rottweiler,2
40,W,Zwergspitz,5
40,W,Bologneser,2
30,W,Chihuahua,15
20,W,Dobermann,2
30,W,Husky,11
60,M,Deutsch Drahthaar,2
40,W,Pomeranian,4
30,W,Miniature Bull Terrier,2
50,W,Yorkshire Terrier,2
20,M,Boston Terrier,2
60,M,Papillon,2
60,M,Jack Russel Terrier,3
40,M,Norwich Terrier,6
50,W,Toypudel,5
20,W,Labrador Retriever,2
20,W,Zwergspitz,4
50,W,Dachshund,4
50,W,Labrador Retriever,2
30,W,Irish Terrier,2
30,W,Französische Bulldogge,8
30,M,Schäfer,4
70,M,Bolonka Zwetna,5
70,W,Magyar Viszla,8
30,M,Bayerischer Gebirgsschweisshund,2
30,W,Cairn Terrier,3
50,W,Französische Bulldogge,3
40,W,Labrador,2
30,W,Flat Coated Retriever,2
30,M,Chihuahua,2
30,W,Jack Russel Terrier,2
20,W,Bolonka Zwetna,3
20,W,Labrador Retriever,8
20,M,Belgischer Schäferhund,2
30,W,Appenzeller Sennenhund,2
70,M,Border Collie,2
20,M,Zwergspitz,2
30,W,Deutscher Schäfer,2
30,W,Labrador Retriever,5
30,W,Jack Russel Terrier,14
50,W,Basset Hound,2
30,M,Labrador Retriever,2
50,M,Golden Retriever,3
40,W,Zwergspitz,2
60,W,Flat Coated Retriever,2
40,M,Zwergpudel,2
30,M,Französische Bulldogge,4
30,W,Malteser,6
40,W,Jack Russel Terrier,3
70,W,Lagotto Romagnolo,10
30,W,Miniature Australian Shepherd,2
30,W,Kromfohrländer,2
40,W,Perro de Agua Espanol,2
30,W,Mops,12
60,W,Labrador Retriever,2
50,W,Schäfer,3
30,W,Französische Bulldogge,7
40,W,Chow Chow,11
40,W,Weisser Schäferhund (Berger Blanc Suisse),5
30,W,Zwergspitz,5
40,W,Cocker Spaniel,2
30,M,Zwergspitz,2
30,W,Rhodesian Ridgeback,2
30,W,Chihuahua,16
20,W,Cavalier King Charles Spaniel,3
70,M,Flat Coated Retriever,2
40,M,Französische Bulldogge,2
30,M,Puli,3
50,W,Zwergschnauzer,2
40,W,Labrador,2
40,M,Biewer Yorkshire Terrier,2
20,W,Podenco,3
40,M,Shiba Inu,2
50,W,Lagotto Romagnolo,11
30,M,Labrador,3
60,W,Bergamasker,2
30,W,Pomeranian,9
70,W,English Springer Spaniel,6
60,W,Zwergspitz,4
30,W,Nova Scotia Duck Tolling Retriever,2
30,W,Parson Russell Terrier,1
40,W,Labrador,2
30,M,Weisser Schäferhund (Berger Blanc Suisse),1
20,W,Boxer,2
50,W,Eurasier,2
20,W,Petit Brabançon,3
60,M,Australian Shepherd,2
30,M,Border Collie,3
30,W,Jack Russel Terrier,2
30,W,Welsh Corgi Pembroke,5
30,W,Welsh Corgi Pembroke,1
30,W,Russischer schwarzer Terrier,2
40,W,Golden Retriever,2
20,W,Boxer,2
50,M,Lagotto Romagnolo,6
50,W,Berger des Pyrenées,2
70,W,Italienisches Windspiel,2
60,M,Pudel,10
40,M,Chihuahua,4
40,M,Chihuahua,4
60,W,Elo,9
20,W,Old Englische Bulldogge,4
30,W,Rhodesian Ridgeback,4
20,W,Sibirischer Husky,3
30,W,Deutscher Schäferhund,2
30,W,Toy Pudel,6
20,M,Dachshund,11
20,W,Zwergspitz,3
60,M,Bolonka Zwetna,2
60,M,Bolonka Zwetna,6
40,W,Labrador Retriever,2
20,W,American Bulldog,2
20,W,Deutscher Kleinspitz,3
70,W,Boxer,9
60,W,Chihuahua,7
70,M,Labrador,4
30,M,Akita,8
30,M,Akita,2
30,W,Zwergschnauzer,3
80,M,Bolonka Zwetna,10
30,M,Labrador,2
50,W,Yorkshire Terrier,2
40,W,Jack Russel Terrier,2
50,W,Französische Bulldogge,2
50,W,Malteser,7
70,M,Pudel,2
80,W,Border Collie,14
20,W,Französische Bulldogge,3
60,M,Bearded Collie,2
30,W,Flat Coated Retriever,6
50,M,Shih Tzu,2
20,W,Yorkshire Terrier,3
40,W,Shih Tzu,6
50,W,Labrador Retriever,2
50,W,Yorkshire Terrier,3
60,W,Yorkshire Terrier,7
40,W,Lagotto Romagnolo,2
60,W,Bolonka Zwetna,4
30,W,Zwergpinscher,2
20,W,Malinois,2
30,W,Schäfer,4
20,W,Altdeutscher Schäfer,2
30,W,Berner Sennenhund,8
20,W,Französische Bulldogge,2
50,M,Norfolk Terrier,9
30,M,Border Collie,3
30,M,Bearded Collie,11
40,W,Pinscher,3
20,M,Appenzeller Sennenhund,8
20,W,Weimaraner,2
50,M,Cavalier King Charles Spaniel,10
60,W,Nova Scotia Duck Tolling Retriever,2
30,M,Yorkshire Terrier,10
30,M,Chihuahua,2
30,W,Chihuahua,12
40,W,Pomeranian,3
30,M,Shiba Inu,2
30,W,Pomeranian,4
50,W,Cavalier King Charles Spaniel,2
50,W,Cavalier King Charles Spaniel,0
50,W,Spitz,2
50,W,Golden Retriever,2
40,W,Dalmatiner,2
50,W,Chihuahua,9
50,W,Yorkshire Terrier,2
30,W,Nova Scotia Duck Tolling Retriever,2
40,M,Bolonka Zwetna,2
60,W,Podengo Portugues,5
40,W,Cavalier King Charles Spaniel,2
30,W,Dachshund,9
20,W,Miniature Australian Shepherd,2
999,W,Deutscher Schäfer,9
70,W,Pekingese,11
40,M,Lagotto Romagnolo,2
30,M,Bernhardiner,5
50,W,Cavalier King Charles Spaniel,2
30,M,Mops,2
40,W,Golden Retriever,2
40,M,Pomeranian,4
50,W,Französische Bulldogge,2
40,M,Irish Setter,2
40,W,Landseer,2
40,M,Miniature Bull Terrier,2
30,M,Labrador Retriever,3
50,W,Labrador Retriever,0
50,M,Grosspudel,0
40,M,Luzerner Niederlaufhund,2
20,W,Yorkshire Terrier,2
50,W,Jack Russel Terrier,14
30,W,Französische Bulldogge,3
30,W,Chihuahua,5
30,W,Podengo Portugues klein,2
40,W,Pomeranian,2
50,M,Pinscher,2
20,W,Chihuahua,7
40,M,Golden Retriever,2
20,W,Golden Retriever,2
40,W,Flat Coated Retriever,2
30,M,Französische Bulldogge,2
20,M,Boxer,10
50,M,Yorkshire Terrier,2
50,M,Jack Russel Terrier,5
50,M,Jack Russel Terrier,4
30,W,Yorkshire Terrier,2
30,W,Dachshund,2
30,W,Yorkshire Terrier,2
20,W,Zwergspitz,5
50,M,Dachshund,7
30,W,Chihuahua,4
80,M,Labrador,9
20,W,Beagle,6
30,W,Chihuahua,14
30,W,West Highland White Terrier,12
50,M,Französische Bulldogge,10
70,W,Französische Bulldogge,3
40,W,Pinscher,2
50,W,Zwergpinscher,1
50,M,Dachshund,2
60,M,Chihuahua,2
30,M,Zwergspitz,5
40,W,Labrador Retriever,1
30,W,English Cocker Spaniel,2
50,W,Chihuahua,2
20,W,Labrador,2
40,W,Malteser,2
40,M,Beagle,2
40,W,Französische Bulldogge,5
20,W,Chihuahua,4
50,W,Pomeranian,2
20,W,Labrador,2
30,W,Pomeranian,3
30,W,Pomeranian,1
30,W,Malteser,3
30,M,Havaneser,2
30,W,Labrador,2
20,M,Mops,2
30,W,Ciobanesc Romanesc Carpatin,3
30,W,Dachsbracke,3
40,M,Golden Retriever,2
50,M,Französische Bulldogge,2
60,W,Akita,2
40,W,Berner Sennenhund,8
30,W,Französische Bulldogge,2
60,W,Windhund,2
30,W,Labrador Retriever,2
20,W,Bichon frisé,5
40,W,Chihuahua,2
40,W,Chihuahua,0
30,W,Border Collie,2
30,M,Pudel,2
40,W,Französische Bulldogge,2
30,W,Australien Kelpie,6
50,M,Shiba Inu,2
40,M,Cavalier King Charles Spaniel,8
20,W,Beagle,2
20,W,Bichon Havanais,4
60,W,Chihuahua,3
30,W,Irischer rot-weiser Setter,6
30,M,Labrador Retriever,2
70,M,Chihuahua,13
40,W,Deutscher Schäferhund,1
30,W,Malteser,8
20,W,Yorkshire Terrier,2
50,W,Entlebucher Sennenhund,2
40,M,Beagle,3
30,M,Spitz,2
50,W,Siberian Husky,9
40,M,Boxer,7
30,W,Golden Retriever,10
30,W,Französische Bulldogge,9
20,M,Holländischer Schäfer,3
40,W,Pudel,2
20,W,Zwergpudel,2
30,W,Eurasier,7
30,W,Lhasa Apso,11
50,M,Chihuahua,4
20,W,Berner Sennenhund,0
40,M,Kuvasz,4
40,M,Siberian Husky,2
30,W,Appenzeller Sennenhund,2
40,W,Zwergpinscher,8
30,W,Podenco,11
30,W,Französische Bulldogge,2
20,W,Shiba Inu,6
20,W,Malteser,6
40,M,Belgischer Schäferhund,11
40,W,English Setter,5
50,M,Pudel,6
50,W,Chihuahua,2
50,M,Deutscher Boxer,2
30,W,Chihuahua,3
40,W,Cavalier King Charles Spaniel,2
30,W,Chihuahua,10
40,W,Jack Russel Terrier,4
30,W,Zwergspitz,5
50,W,Russischer Toy,2
70,W,Chihuahua,3
30,W,Shih Tzu,11
20,W,Bulldog,2
50,M,Chihuahua,9
30,W,Chihuahua,10
30,W,Bichon Havanais,3
30,M,Französische Bulldogge,2
30,W,Rhodesian Ridgeback,4
50,W,Mops,4
20,W,Yorkshire Terrier,2
30,W,Sibirischer Husky,2
30,W,Golden Retriever,2
60,M,Tibetan Spaniel,3
50,W,Malteser,3
50,W,Malteser,1
30,W,Deutscher Schäferhund,5
40,W,Pomeranian,3
30,M,Chihuahua,13
30,M,Chihuahua,12
70,W,Mops,3
50,M,Bolonka Zwetna,2
20,W,Border Collie,2
20,W,Labrador Retriever,2
30,W,Border Collie,4
40,W,Deutscher Schäferhund,4
40,W,Pinscher,2
40,W,Jack Russel Terrier,2
30,M,Kleiner Münsterländer,2
40,W,Malteser,2
30,M,Akita Inu,7
30,W,Bolonka Zwetna,8
30,M,Mittelspitz,2
20,M,Cane Corso,2
70,W,Labrador Retriever,2
40,M,Lagotto Romagnolo,2
30,M,Yorkshire Terrier,2
20,W,Chihuahua,6
40,W,Shih Tzu,2
30,W,Chihuahua,2
40,W,Appenzeller Sennenhund,7
50,W,Malteser,3
30,W,Französische Bulldogge,8
30,W,Labrador Retriever,2
30,W,Zwergspitz,2
40,W,Pudel,2
50,M,Kishu,2
20,W,Miniature Australian Shepherd,2
20,M,Wolfspitz,2
30,W,Zwergpudel,2
40,W,Französische Bulldogge,2
50,W,Shetland Sheepdog,0
40,W,Deutscher Kleinspitz,2
40,W,Deutscher Kleinspitz,2
30,M,Border Collie,3
60,M,Terrier,3
20,W,Basenji,11
40,W,Zwergpudel,5
40,W,Polnische Bracke,2
30,M,Malteser,2
30,W,Chihuahua,12
40,W,Bolonka Zwetna,2
60,M,Parson Russell Terrier,2
50,M,English Cocker Spaniel,2
20,M,American Bulldog,7
30,W,Labrador Retriever,2
50,M,Französische Bulldogge,7
30,W,Prager Rattler,2
30,W,Boston Terrier,4
30,W,Mops,4
50,W,English Cocker Spaniel,11
40,W,Chihuahua,4
40,M,Australian Shepherd,3
40,M,Labrador Retriever,2
40,M,Chihuahua,3
30,W,Labrador Retriever,11
30,W,Podenco Canario,14
30,W,Podenco Ibicenco,5
30,W,Labrador Retriever,10
40,W,Labrador,4
40,W,Labrador Retriever,2
30,W,Mittelspitz,3
40,M,Golden Retriever,4
40,W,Elo,2
30,W,Französische Bulldogge,3
30,M,Französische Bulldogge,3
30,M,Golden Retriever,0
30,M,Yorkshire Terrier,2
40,M,Beagle,2
30,M,Galgo Espanol,3
40,W,Malteser,2
30,M,English Cocker Spaniel,8
50,M,Labrador Retriever,2
20,M,Shiba Inu,2
40,W,Jack Russel Terrier,7
30,M,Basset Hound,13
30,M,Basset Hound,13
40,M,Mittelpudel,2
40,M,Tibet Terrier,2
50,W,Beagle,13
20,W,Pomeranian,2
10,W,Shiba Inu,2
30,W,Podengo Portugues,3
50,W,Border Terrier,2
40,M,Galgo Espanol,8
40,M,Galgo Espanol,3
30,W,Podenco Canario,5
40,W,Chihuahua,2
30,W,Shiba Inu,2
30,W,Lagotto Romagnolo,2
20,M,Zwergpudel,3
40,W,Chihuahua,2
40,W,Labrador,2
50,W,Zwergschnauzer,2
20,W,Deutscher Kleinspitz,2
60,W,Labrador Retriever,2
40,M,Pudel,4
30,W,Grosspudel,0
30,W,Pudel,2
30,W,Golden Retriever,15
20,M,Shiba Inu,2
20,W,Australian Shepherd,3
50,W,Continental Bulldog,4
70,W,Berner Sennenhund,5
20,M,Mops,5
30,W,Pomeranian,2
60,W,Dachshund,16
20,M,Rottweiler,2
30,W,Französische Bulldogge,4
40,W,Golden Retriever,2
30,W,Border Collie,2
40,W,Polnische Bracke,2
30,M,Pekingese,9
30,W,Französische Bulldogge,5
20,M,Siberian Husky,2
20,M,Weisser Schäferhund (Berger Blanc Suisse),2
30,M,Miniature Australian Shepherd,2
40,W,Golden Retriever,12
40,W,Labrador Retriever,6
30,W,Dachshund,2
30,W,Französische Bulldogge,7
50,M,Lagotto Romagnolo,2
20,W,Dogo Argentino,2
20,W,Chihuahua,4
40,W,Border Collie,2
20,M,Welsh Corgi Pembroke,10
20,W,Jack Russel Terrier,6
50,W,Zwergspitz,2
30,M,Golden Retriever,3
40,W,Border Collie,2
20,M,Prager Rattler,7
20,W,Bichon frisé,3
50,W,Russischer Toy,7
40,M,Yorkshire Terrier,8
30,M,Bulldog,2
50,M,Labrador Retriever,2
30,M,Französische Bulldogge,5
40,W,Border Collie,7
10,M,Französische Bulldogge,2
50,W,Rhodesian Ridgeback,7
30,W,Zwergpudel,5
50,W,Siberian Husky,6
60,W,Yorkshire Terrier,12
50,M,Pekingese,6
30,W,Boston Terrier,3
40,W,Labrador Retriever,2
30,M,Münsterländer,5
40,W,Dachshund,2
40,W,Jack Russel Terrier,14
30,W,Weimaraner,8
40,W,Yorkshire Terrier,8
40,M,Labrador Retriever,1
20,W,Pinscher,2
20,M,Eurasier,2
30,W,Bichon à poil frisé,6
30,W,Zwergspitz,2
30,M,Deutscher Schäferhund,7
30,W,Australian Cattle Dog,4
40,W,Malteser,8
60,M,Chihuahua,7
30,W,Kleiner Münsterländer,1
20,M,Zwergspitz,2
20,W,Parson Russell Terrier,4
60,W,Zwergpudel,2
50,M,Malteser,3
50,M,Zwergspitz,3
30,W,Zwergpudel,2
40,W,Zwergspitz,3
30,W,Dachshund,6
40,W,Malteser,2
60,M,Schäfer,3
70,W,Labrador Retriever,13
20,W,Australian Shepherd,2
20,W,Zwergspitz,10
50,M,Whippet,3
40,M,Deutscher Kleinspitz,5
30,M,Jack Russel Terrier,2
50,M,Mops,8
30,W,Collie,2
20,M,Zwergspitz,4
20,W,Deutscher Kleinspitz,0
50,W,Bichon frisé,12
50,W,Schwedischer Vallhund,5
30,W,Pomeranian,2
40,W,Havaneser,2
30,W,Labrador Retriever,2
40,W,Yorkshire Terrier,2
50,M,Yorkshire Terrier,2
50,M,Schäfer,4
40,M,Lagotto Romagnolo,1
20,W,Malteser,2
50,M,Dachshund,1
40,W,Australian Shepherd,1
50,W,Zwergpudel,2
30,M,Shiba Inu,2
60,W,Chihuahua,2
30,W,Mops,12
40,W,Zwergschnauzer,9
30,W,Bulldog,1
40,W,Welsh Corgi Cardigan,2
20,W,Alaskan Husky,7
20,W,Alaskan Husky,6
40,W,Malteser,2
30,W,Eurasier,2
60,M,Jack Russel Terrier,8
20,M,Yorkshire Terrier,2
30,W,Whippet,1
20,W,Greyhound,5
50,M,Appenzeller Sennenhund,1
40,M,Zwergspitz,2
30,W,Zwergpudel,1
30,W,Golden Retriever,5
50,W,Bichon,12
40,M,Mops,8
50,W,English Cocker Spaniel,10
30,W,Französische Bulldogge,2
50,M,Rhodesian Ridgeback,2
60,W,Zwergdachshund,1
30,W,Pomeranian,2
40,M,Old Englische Bulldogge,3
30,W,Perro de Agua Espanol,0
20,W,Berner Sennenhund,2
30,W,Cavalier King Charles Spaniel,1
30,W,Cavalier King Charles Spaniel,1
30,M,Französische Bulldogge,2
50,M,Lagotto Romagnolo,1
30,W,Cairn Terrier,15
30,W,Chihuahua,5
40,W,Golden Retriever,5
30,M,Shiba Inu,1
20,W,Golden Retriever,9
20,W,Podenco,3
30,W,Parson Russell Terrier,3
70,W,Pomeranian,3
50,W,Maremmen-Abruzzen-Schäferhund,3
60,W,Labrador Retriever,1
40,M,Englische Bulldogge,2
30,W,Siberian Husky,1
50,W,Labrador,1
40,W,Bulldog,2
60,W,West Highland White Terrier,2
30,M,Berner Sennenhund,12
30,M,Yorkshire Terrier,2
40,W,Bolonka Zwetna,1
40,W,Shih Tzu,0
40,W,Weisser Schäferhund (Berger Blanc Suisse),1
30,W,Golden Retriever,1
30,M,Französische Bulldogge,3
20,W,Zwergpudel,1
30,W,Labrador Retriever,3
30,W,Zwergspitz,1
20,W,Podengo Portugues,7
30,M,Französische Bulldogge,1
30,W,Yorkshire Terrier,1
60,M,Australian Shepherd,1
30,W,Französische Bulldogge,1
30,W,Jack Russel Terrier,1
20,W,Zwergspitz,1
30,W,Pekingese,7
30,W,Siberian Husky,1
60,M,Zwergspitz,2
30,W,Labrador Retriever,1
30,M,Italienisches Windspiel,8
30,M,Sloughi,0
30,M,Yorkshire Terrier,12
30,W,Podengo Portugues,2
50,M,Jack Russel Terrier,10
30,W,Zwergpudel,2
40,M,Appenzeller Sennenhund,1
30,M,Labrador,5
30,W,Golden Retriever,1
40,W,Labrador,2
60,W,Dachshund,1
20,M,Bolonka Zwetna,2
30,W,Dachshund,1
40,M,Beagle,5
20,M,Beagle,1
30,W,Dalmatiner,1
40,W,Barbet,1
40,W,Australian Shepherd,1
20,M,Dachshund,4
40,W,Chihuahua,9
40,W,Zwergpudel,1
30,M,Australian Shepherd,1
20,M,Mops,4
50,M,Podenco Ibicenco,2
30,W,Jack Russel Terrier,1
40,W,Golden Retriever,1
50,W,Miniature Australian Shepherd,1
30,W,English Cocker Spaniel,4
30,W,Zwergpudel,1
50,W,Border Collie,1
40,W,Bulldog,2
30,W,Zwergspitz,1
30,W,Yorkshire Terrier,12
50,M,Malteser,10
30,M,Golden Retriever,7
40,M,Shetland Sheepdog,7
40,M,Zwergpinscher,7
50,M,Coton de Tulear,1
30,M,Continental Bulldog,1
30,W,Border Collie,1
30,W,Chihuahua,5
40,M,Bolonka Zwetna,1
30,M,Jack Russel Terrier,1
40,W,Jack Russel Terrier,1
30,W,Mops,4
30,W,Mops,3
60,M,Chihuahua,2
60,M,Shiba Inu,1
20,M,Französische Bulldogge,1
60,M,Rauhaar Dackel,1
20,W,Miniature Bull Terrier,8
20,W,Labrador Retriever,1
50,M,Berner Sennenhund,1
30,M,Magyar Viszla,0
50,M,Irish Terrier,1
40,M,Yorkshire Terrier,1
20,M,Französische Bulldogge,2
60,W,Border Collie,1
40,W,Weisser Schäferhund (Berger Blanc Suisse),1
30,W,Zwergspitz,4
30,W,Bulldog,2
30,M,Französische Bulldogge,5
20,M,Französische Bulldogge,6
40,M,Irischer rot-weiser Setter,9
40,M,Schweizer Niederlaufhund,1
20,W,Yorkshire Terrier,5
50,W,Berner Sennenhund,3
50,W,Golden Retriever,15
50,M,Border Collie,13
50,W,Chihuahua,9
50,W,Chihuahua,9
40,M,Yorkshire Terrier,0
60,W,Chihuahua,2
40,W,Perro de Agua Espanol,1
50,M,Zwergpudel,1
70,M,Bearded Collie,1
30,W,Dachshund,1
30,M,English Pointer,2
40,M,Entlebucher Sennenhund,6
40,M,Französische Bulldogge,1
60,M,Grosspudel,1
40,W,Bichon frisé,7
20,W,Bichon Havanais,1
60,M,Englische Bulldogge,2
30,M,Podenco Ibicenco,2
40,W,Labrador Retriever,0
40,W,Beagle,1
40,W,Bichon Havanais,0
40,W,Flat Coated Retriever,1
30,W,Zwergpudel,1
50,M,Yorkshire Terrier,1
60,W,Labrador Retriever,1
20,W,Cavalier King Charles Spaniel,1
50,W,Jack Russel Terrier,2
50,W,Malteser,2
50,M,Boston Terrier,1
40,M,Pudel,1
30,W,Dachshund,2
40,M,English Setter,2
60,W,Lagotto Romagnolo,9
30,W,Malteser,1
30,W,Französische Bulldogge,3
30,W,Mittelschnauzer,2
20,W,Labrador Retriever,1
20,W,Chihuahua,1
40,W,Bichon Havanais,1
30,M,Yorkshire Terrier,8
80,W,Labrador,14
60,W,Yorkshire Terrier,1
40,M,Labrador Retriever,8
40,W,Malteser,9
40,W,Border Collie,1
30,W,Miniature American Shepard,1
30,M,Labrador Retriever,1
30,W,Boston Terrier,1
30,W,Französische Bulldogge,1
50,M,Zwergspitz,2
30,W,Yorkshire Terrier,9
50,W,Schäfer,14
20,W,Appenzeller Sennenhund,4
40,W,English Springer Spaniel,3
30,W,Kleiner Münsterländer,1
40,M,Deutscher Schäferhund,1
30,W,Labrador Retriever,1
30,W,Continental Bulldog,3
50,W,Weimaraner,12
30,W,Zwergspitz,3
50,M,Yorkshire Terrier,1
30,M,Dachshund,1
40,W,Labrador,4
60,W,Irish Setter,1
40,W,Weimaraner,1
40,W,Appenzeller Sennenhund,1
60,W,Border Collie,1
30,M,Dalmatiner,1
40,W,Jack Russel Terrier,1
30,W,Husky,1
20,M,Chihuahua,2
40,W,Lagotto Romagnolo,1
80,M,Labrador,13
30,W,Parson Russell Terrier,1
30,W,Malteser,7
30,W,Jack Russel Terrier,1
50,M,Bichon Havanais,1
40,W,Golden Retriever,1
20,W,Lagotto Romagnolo,1
40,M,Old Englische Bulldogge,3
40,M,Malteser,7
40,W,Boston Terrier,1
20,W,Shar Pei,3
30,M,Zwergspitz,4
40,W,Golden Retriever,3
40,M,Magyar Viszla,3
20,M,Französische Bulldogge,7
60,W,Jack Russel Terrier,4
30,W,Bichon à poil frisé,0
30,M,Jack Russel Terrier,1
30,W,Chihuahua,6
60,W,Parson Russell Terrier,1
30,M,Australian Shepherd,1
50,M,Labrador Retriever,1
30,W,Beagle,1
50,W,Grosspudel,1
30,M,Welsh Corgi Pembroke,1
40,W,Appenzeller Sennenhund,1
30,W,Labrador Retriever,2
50,W,Lagotto Romagnolo,1
30,M,Bichon Havanais,1
40,M,Boston Terrier,1
60,W,Havaneser,2
30,W,Galgo Espanol,3
40,W,Border Terrier,6
30,W,Perro Sin Pelo Del Perú klein,1
50,M,Deutscher Schäfer,1
40,M,Französische Bulldogge,1
30,W,Lagotto Romagnolo,1
40,W,Jack Russel Terrier,1
50,W,Podenco Ibicenco,1
50,W,Berner Sennenhund,1
30,M,Französische Bulldogge,2
60,W,Bichon Havanais,1
50,W,Cao de Água Português,1
50,W,Schweizer Niederlaufhund,7
30,W,Entlebucher Sennenhund,1
50,M,St. Bernhardshund - Bernhardiner,1
60,W,West Highland White Terrier,1
40,W,Australian Shepherd,1
60,W,Samojede,1
30,W,Podenco Ibicenco,1
30,M,Toypudel,1
40,W,Dachshund,1
40,W,Beagle,1
40,M,Nova Scotia Duck Tolling Retriever,1
50,M,Malteser,1
50,W,Tibetan Spaniel,5
50,M,Griffon belge,1
30,W,Beagle,1
40,W,Golden Retriever,4
30,W,Beagle,1
30,W,Jack Russel Terrier,1
30,M,Siberian Husky,1
30,W,Australian Shepherd,1
50,W,Lagotto Romagnolo,1
50,M,Yorkshire Terrier,6
30,W,Mudi,1
30,M,Australian Cattle Dog,1
40,M,Labrador Retriever,1
50,W,Labrador,4
50,W,Parson Russell Terrier,1
20,M,Dachshund,1
40,W,Epagneul Breton (Bretonischer Vorstehhund),3
40,W,Jack Russel Terrier,1
30,W,Französische Bulldogge,6
30,M,Malteser,2
70,M,Collie,10
30,W,Deutscher Kleinspitz,2
30,W,Deutscher Kleinspitz,1
30,W,Chihuahua,1
50,W,Border Collie,9
60,M,Border Terrier,1
30,W,Dachshund,1
20,W,Beagle,2
40,M,Zwergpudel,1
40,M,Französische Bulldogge,1
40,M,Labrador Retriever,1
60,W,Bolonka Zwetna,0
50,W,Französische Bulldogge,1
30,W,Border Collie,1
40,M,Labrador Retriever,1
50,W,Bolonka Zwetna,1
40,W,Welsh Corgi Pembroke,1
50,W,Dachshund,2
30,W,Dachshund,14
50,M,Golden Retriever,10
40,W,Bolonka Zwetna,1
30,M,Dachshund,1
30,W,Galgo Espanol,5
70,W,Cairn Terrier,1
50,W,Irish Setter,1
20,M,Labrador Retriever,1
30,W,Deutscher Schäfer,2
40,W,Perro de Agua Espanol,1
30,W,Australian Shepherd,1
30,W,Französische Bulldogge,3
40,M,Lhasa Apso,2
30,W,Zwergspitz,1
50,M,Australian Cattle Dog,1
50,M,Australian Cattle Dog,0
30,W,Zwergpudel,2
60,W,Bolonka Zwetna,1
40,W,Akita,1
20,W,Australian Shepherd,1
30,W,Bolonka Zwetna,2
30,W,Chihuahua,10
20,W,Mops,1
40,W,Deutscher Pinscher,1
40,W,Bolonka Zwetna,1
30,W,Malteser,1
30,M,English Cocker Spaniel,1
30,W,Yorkshire Terrier,1
30,W,Labrador Retriever,1
30,W,Labrador Retriever,0
50,M,Französische Bulldogge,1
50,W,Chihuahua,4
30,M,Border Terrier,1
20,W,Malteser,1
30,M,Husky,12
20,W,Yorkshire Terrier,8
20,W,Chihuahua,3
10,W,Australian Shepherd,1
30,W,Dachshund,1
50,M,Malteser,1
40,M,Dachshund,1
30,W,Chihuahua,10
40,M,Miniature American Shepard,4
50,M,Malteser,4
30,M,Jack Russel Terrier,2
20,M,Golden Retriever,8
30,W,English Springer Spaniel,1
40,W,Jack Russel Terrier,1
30,W,Miniature Australian Shepherd,4
40,W,Labrador Retriever,1
30,W,Canaan Dog,4
50,M,Dachshund,1
30,W,Zwergpudel,2
40,W,Malteser,1
20,M,Deutscher Boxer,6
40,W,Labrador Retriever,1
30,W,Boston Terrier,1
40,W,Chihuahua,8
50,W,Bolonka Zwetna,1
50,W,Shih Tzu,0
40,W,English Cocker Spaniel,1
40,W,Labrador Retriever,1
40,W,Jack Russel Terrier,1
40,W,Bichon Havanais,1
50,M,Chihuahua,1
40,W,Border Collie,1
30,W,Hovawart,13
20,M,Deutscher Schäferhund,1
40,W,Labrador Retriever,2
40,W,Puli,1
40,W,Chihuahua,1
30,M,Siberian Husky,1
70,W,Zwergpinscher,10
30,W,Französische Bulldogge,1
40,W,Zwergpudel,1
40,W,Zwergpudel,0
40,W,Chihuahua,1
20,M,English Cocker Spaniel,1
20,W,Labrador,1
40,W,Cavalier King Charles Spaniel,1
30,M,Magyar Viszla,1
40,W,Labrador Retriever,2
30,W,American Cocker Spaniel,2
30,W,English Cocker Spaniel,1
30,W,Tibetan Spaniel,2
40,W,Brasilianischer Terrier,3
20,W,Zwergpudel,1
20,M,Italienisches Windspiel,1
40,W,Dachshund,1
40,M,Podengo Portugues,2
50,W,Chihuahua,10
40,W,Chihuahua,1
20,W,Yorkshire Terrier,14
40,M,Yorkshire Terrier,1
30,W,Labrador Retriever,1
60,M,Französische Bulldogge,1
20,W,Beagle,3
40,M,Border Collie,2
20,W,Labrador Retriever,1
30,W,Shih Tzu,1
30,W,Yorkshire Terrier,8
30,M,Deutscher Schäferhund,2
40,M,Siberian Husky,1
30,M,Eurasier,1
60,M,Yorkshire Terrier,1
40,M,Labrador Retriever,5
20,M,Dachshund,1
60,W,Golden Retriever,1
20,M,Englische Bulldogge,1
30,M,Dachshund,1
30,W,Welsh Corgi Cardigan,2
40,W,Border Collie,1
30,W,Bichon Havanais,1
60,W,Malteser,1
30,W,Französische Bulldogge,5
30,W,Berner Sennenhund,1
40,W,Malteser,1
40,M,Boston Terrier,1
20,W,Bergamasker,1
30,M,Mops,3
20,W,Zwergpudel,1
40,W,Bolonka Zwetna,1
40,W,Labrador Retriever,1
